Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,189,85017.8
,,,,,,,190,81544.4
,,,,,,,191,76305.6
,,,,,,,192,70936.6
,,,,,,,193,65713.2
,,,,,,,194,64297.8
,,,,,,,195,63571.2
,,,,,,,196,64145.2
,,,,,,,197,65919
,,,,,,,198,71334.2
,,,,,,,199,84130.2
,,,,,,,200,92580.6
,,,,,,,201,89208
,,,,,,,202,77774.2
,,,,,,,203,70401.8
,,,,,,,204,65889.6
,,,,,,,205,64008
,,,,,,,206,64925
,,,,,,,207,68756.8
,,,,,,,208,77529.2
,,,,,,,209,91586.6
,,,,,,,210,103181.4
,,,,,,,211,102141.2
,,,,,,,212,98455
,,,,,,,213,95586.4
,,,,,,,214,85446.2
,,,,,,,215,77751.8
,,,,,,,216,71556.8
,,,,,,,217,66952.2
,,,,,,,218,64871.8
,,,,,,,219,64061.2
,,,,,,,220,64381.8
,,,,,,,221,66232.6
,,,,,,,222,71762.6
,,,,,,,223,84497
,,,,,,,224,91288.4
,,,,,,,225,83465.2
,,,,,,,226,71495.2
,,,,,,,227,65812.6
,,,,,,,228,62302.8
,,,,,,,229,61468.4
,,,,,,,230,63977.2
,,,,,,,231,72168.6
,,,,,,,232,80833.2
,,,,,,,233,90003.2
,,,,,,,234,99479.8
,,,,,,,235,98026.6
,,,,,,,236,93973.6
,,,,,,,237,91296.8
,,,,,,,238,82807.2
,,,,,,,239,75618.2
,,,,,,,240,69820.8
,,,,,,,241,66600.8
,,,,,,,242,64780.8
,,,,,,,243,64015
,,,,,,,244,64596
,,,,,,,245,66432.8
,,,,,,,246,71862
,,,,,,,247,84742
,,,,,,,248,90806.8
,,,,,,,249,80137.4
,,,,,,,250,70271.6
,,,,,,,251,64810.2
,,,,,,,252,61002.2
,,,,,,,253,60107.6
,,,,,,,254,63235.2
,,,,,,,255,71908.2
,,,,,,,256,80091.2
,,,,,,,257,89040
,,,,,,,258,98523.6
,,,,,,,259,96986.4
,,,,,,,260,92573.6
,,,,,,,261,89835.2
,,,,,,,262,81201.4
,,,,,,,263,74095
,,,,,,,264,68191.2
,,,,,,,265,64092
,,,,,,,266,62018.6
,,,,,,,267,60627
,,,,,,,268,60589.2
,,,,,,,269,61713.4
,,,,,,,270,66446.8
,,,,,,,271,78171.8
,,,,,,,272,86798.6
,,,,,,,273,85729
,,,,,,,274,82164.6
,,,,,,,275,80627.4
,,,,,,,276,79976.4
,,,,,,,277,80245.2
,,,,,,,278,80497.2
,,,,,,,279,80810.8
,,,,,,,280,83326.6
,,,,,,,281,88856.6
,,,,,,,282,96175.8
,,,,,,,283,94638.6
,,,,,,,284,90424.6
,,,,,,,285,87816.4
,,,,,,,286,78891.4
,,,,,,,287,71877.4
,,,,,,,288,66126.2
,,,,,,,289,61751.2
,,,,,,,290,59595.2
,,,,,,,291,58164.4
,,,,,,,292,58332.4
,,,,,,,293,59502.8
,,,,,,,294,64191.4
,,,,,,,295,76237
,,,,,,,296,83969.2
,,,,,,,297,76435.8
,,,,,,,298,71342.6
,,,,,,,299,69988.8
,,,,,,,300,69575.8
,,,,,,,301,74669
,,,,,,,302,78524.6
,,,,,,,303,81429.6
,,,,,,,304,85645
,,,,,,,305,93055.2
,,,,,,,306,101896.2
,,,,,,,307,99373.4
,,,,,,,308,94936.8
,,,,,,,309,92657.6
,,,,,,,310,85659
,,,,,,,311,80091.2
,,,,,,,312,74914
,,,,,,,313,74363.8
,,,,,,,314,71617
,,,,,,,315,70455
,,,,,,,316,69850.2
,,,,,,,317,70249.2
,,,,,,,318,72413.6
,,,,,,,319,76237
,,,,,,,320,78668.8
,,,,,,,321,79947
,,,,,,,322,78547
,,,,,,,323,76857.2
,,,,,,,324,77063
,,,,,,,325,78134
,,,,,,,326,78225
,,,,,,,327,79578.8
,,,,,,,328,82286.4
,,,,,,,329,88772.6
,,,,,,,330,96030.2
,,,,,,,331,97154.4
,,,,,,,332,95954.6
,,,,,,,333,93819.6
,,,,,,,334,91357
,,,,,,,335,87235.4
,,,,,,,336,82317.2
,,,,,,,337,76886.6
,,,,,,,338,73582.6
,,,,,,,339,72389.8
,,,,,,,340,72221.8
,,,,,,,341,72864.4
,,,,,,,342,74914
,,,,,,,343,78118.6
,,,,,,,344,77926.8
,,,,,,,345,70799.4
,,,,,,,346,66715.6
,,,,,,,347,63900.2
,,,,,,,348,62210.4
,,,,,,,349,62409.2
,,,,,,,350,64253
,,,,,,,351,68030.2
,,,,,,,352,76283.2
,,,,,,,353,90073.2
,,,,,,,354,99908.2
,,,,,,,355,101966.2
,,,,,,,356,100811.2
,,,,,,,357,99548.4
,,,,,,,358,96696.6
,,,,,,,359,91778.4
,,,,,,,360,86111.2
,,,,,,,361,78584.8
,,,,,,,362,76473.6
,,,,,,,363,75503.4
,,,,,,,364,76168.4
,,,,,,,365,77522.2
,,,,,,,366,82003.6
,,,,,,,367,89376
,,,,,,,368,91641.2
,,,,,,,369,83640.2
,,,,,,,370,76160
,,,,,,,371,72688
,,,,,,,372,69942.6
,,,,,,,373,68749.8
,,,,,,,374,68803
,,,,,,,375,73063.2
,,,,,,,376,81912.6
,,,,,,,377,94057.6
,,,,,,,378,105063
,,,,,,,379,102907
,,,,,,,380,97980.4
,,,,,,,381,94859.8
,,,,,,,382,89583.2
,,,,,,,383,82982.2
,,,,,,,384,76826.4
,,,,,,,385,70845.6
,,,,,,,386,68566.4
,,,,,,,387,67258.8
,,,,,,,388,67144
,,,,,,,389,68566.4
,,,,,,,390,73560.2
,,,,,,,391,85758.4
,,,,,,,392,93843.4
,,,,,,,393,89530
,,,,,,,394,85093.4
,,,,,,,395,88726.4
,,,,,,,396,89185.6
,,,,,,,397,87610.6
,,,,,,,398,85904
,,,,,,,399,85216.6
,,,,,,,400,87425.8
,,,,,,,401,92206.8
,,,,,,,402,100948.4
,,,,,,,403,99104.6
,,,,,,,404,94493
,,,,,,,405,91242.2
,,,,,,,406,81643.8
,,,,,,,407,74202.8
,,,,,,,408,67939.2
,,,,,,,409,63043.4
,,,,,,,410,60443.6
,,,,,,,411,59273.2
,,,,,,,412,59694.6
,,,,,,,413,61369
,,,,,,,414,66715.6
,,,,,,,415,79786
,,,,,,,416,85559.6
,,,,,,,417,76298.6
,,,,,,,418,69514.2
,,,,,,,419,67778.2
,,,,,,,420,63617.4
,,,,,,,421,61292
,,,,,,,422,62073.2
,,,,,,,423,66302.6
,,,,,,,424,75349.4
,,,,,,,425,89859
,,,,,,,426,102722.2
,,,,,,,427,103066.6
,,,,,,,428,99731.8
,,,,,,,429,97399.4
,,,,,,,430,88940.6
,,,,,,,431,81988.2
,,,,,,,432,76305.6
,,,,,,,433,74240.6
,,,,,,,434,72765
,,,,,,,435,72268
,,,,,,,436,72818.2
,,,,,,,437,75013.4
,,,,,,,438,80481.8
,,,,,,,439,93706.2
,,,,,,,440,99915.2
,,,,,,,441,90760.6
,,,,,,,442,81720.8
,,,,,,,443,75846.4
,,,,,,,444,71870.4
,,,,,,,445,71824.2
,,,,,,,446,73911.6
,,,,,,,447,79220.4
,,,,,,,448,89269.6
,,,,,,,449,100597
,,,,,,,450,110469.8
,,,,,,,451,109323.2
,,,,,,,452,105414.4
,,,,,,,453,102302.2
,,,,,,,454,91770
,,,,,,,455,84030.8
,,,,,,,456,77460.6
,,,,,,,457,73001.6
,,,,,,,458,70676.2
,,,,,,,459,69284.6
,,,,,,,460,69346.2
,,,,,,,461,70998.2
,,,,,,,462,76473.6
,,,,,,,463,89223.4
,,,,,,,464,95526.2
,,,,,,,465,85659
,,,,,,,466,76367.2
,,,,,,,467,71533
,,,,,,,468,68191.2
,,,,,,,469,66631.6
,,,,,,,470,67502.4
,,,,,,,471,72451.4
,,,,,,,472,82332.6
,,,,,,,473,95548.6
,,,,,,,474,107081.8
,,,,,,,475,106202.6
,,,,,,,476,101911.6
,,,,,,,477,99426.6
,,,,,,,478,89973.8
,,,,,,,479,84137.2
,,,,,,,480,79128
,,,,,,,481,76069
,,,,,,,482,72802.8
,,,,,,,483,71358
,,,,,,,484,71411.2
,,,,,,,485,72014.6
,,,,,,,486,73866.8
,,,,,,,487,77957.6
,,,,,,,488,80910.2
,,,,,,,489,84320.6
,,,,,,,490,88061.4
,,,,,,,491,90554.8
,,,,,,,492,90340.6
,,,,,,,493,90585.6
,,,,,,,494,89621
,,,,,,,495,88596.2
,,,,,,,496,89163.2
,,,,,,,497,93322.6
,,,,,,,498,99709.4
,,,,,,,499,99892.8
,,,,,,,500,98448
,,,,,,,501,95480
,,,,,,,502,92167.6
,,,,,,,503,87686.2
,,,,,,,504,82462.8
,,,,,,,505,77628.6
,,,,,,,506,74653.6
,,,,,,,507,73621.8
,,,,,,,508,73414.6
,,,,,,,509,73598
,,,,,,,510,74960.2
,,,,,,,511,77743.4
,,,,,,,512,77438.2
,,,,,,,513,71029
,,,,,,,514,68604.2
,,,,,,,515,70156.8
,,,,,,,516,68405.4
,,,,,,,517,70508.2
,,,,,,,518,75877.2
,,,,,,,519,79220.4
,,,,,,,520,82677
,,,,,,,521,89101.6
,,,,,,,522,95900
,,,,,,,523,96979.4
,,,,,,,524,95166.4
,,,,,,,525,92390.2
,,,,,,,526,88940.6
,,,,,,,527,83946.8
,,,,,,,528,77529.2
,,,,,,,529,69055
,,,,,,,530,66731
,,,,,,,531,65461.2
,,,,,,,532,65620.8
,,,,,,,533,67020.8
,,,,,,,534,72144.8
,,,,,,,535,84550.2
,,,,,,,536,92443.4
,,,,,,,537,90769
,,,,,,,538,88167.8
,,,,,,,539,87885
,,,,,,,540,86195.2
,,,,,,,541,84940.8
,,,,,,,542,85254.4
,,,,,,,543,85024.8
,,,,,,,544,87388
,,,,,,,545,93706.2
,,,,,,,546,100398.2
,,,,,,,547,98019.6
,,,,,,,548,93293.2
,,,,,,,549,89744.2
,,,,,,,550,80137.4
,,,,,,,551,72727.2
,,,,,,,552,65835
,,,,,,,553,58906.4
,,,,,,,554,57124.2
,,,,,,,555,56007
,,,,,,,556,55770.4
,,,,,,,557,57559.6
,,,,,,,558,62232.8
,,,,,,,559,74103.4
,,,,,,,560,80589.6
,,,,,,,561,76405
,,,,,,,562,64955.8
,,,,,,,563,56313.6
,,,,,,,564,53429.6
,,,,,,,565,53109
,,,,,,,566,55923
,,,,,,,567,64290.8
,,,,,,,568,72941.4
,,,,,,,569,79854.6
,,,,,,,570,88803.4
,,,,,,,571,88673.2
,,,,,,,572,84863.8
,,,,,,,573,82608.4
,,,,,,,574,75632.2
,,,,,,,575,69132
,,,,,,,576,63403.2
,,,,,,,577,61889.8
,,,,,,,578,60037.6
,,,,,,,579,59166.8
,,,,,,,580,59847.2
,,,,,,,581,61545.4
,,,,,,,582,66883.6
,,,,,,,583,79205
,,,,,,,584,84987
,,,,,,,585,75205.2
,,,,,,,586,67158
,,,,,,,587,64061.2
,,,,,,,588,59502.8
,,,,,,,589,57950.2
,,,,,,,590,62118
,,,,,,,591,66080
,,,,,,,592,74898.6
,,,,,,,593,84320.6
,,,,,,,594,95502.4
,,,,,,,595,96328.4
,,,,,,,596,92604.4
,,,,,,,597,90431.6
,,,,,,,598,81965.8
,,,,,,,599,74883.2
,,,,,,,600,69024.2
,,,,,,,601,64871.8
,,,,,,,602,62799.8
,,,,,,,603,61759.6
,,,,,,,604,61943
,,,,,,,605,63725.2
,,,,,,,606,68681.2
,,,,,,,607,81071.2
,,,,,,,608,88207
,,,,,,,609,83792.8
,,,,,,,610,78439.2
,,,,,,,611,78348.2
,,,,,,,612,76925.8
,,,,,,,613,79419.2
,,,,,,,614,81552.8
,,,,,,,615,83196.4
,,,,,,,616,86263.8
,,,,,,,617,92099
,,,,,,,618,99219.4
,,,,,,,619,97452.6
,,,,,,,620,93108.4
,,,,,,,621,90157.2
,,,,,,,622,81223.8
,,,,,,,623,73942.4
,,,,,,,624,67663.4
,,,,,,,625,61598.6
,,,,,,,626,59311
,,,,,,,627,57652
,,,,,,,628,57645
,,,,,,,629,58769.2
,,,,,,,630,63350
,,,,,,,631,74187.4
,,,,,,,632,81667.6
,,,,,,,633,80581.2
,,,,,,,634,79426.2
,,,,,,,635,80084.2
,,,,,,,636,80176.6
,,,,,,,637,77124.6
,,,,,,,638,73988.6
,,,,,,,639,67272.8
,,,,,,,640,73094
,,,,,,,641,80971.8
,,,,,,,642,88933.6
,,,,,,,643,89062.4
,,,,,,,644,84925.4
,,,,,,,645,82271
,,,,,,,646,76451.2
,,,,,,,647,71289.4
,,,,,,,648,66157
,,,,,,,649,64596
,,,,,,,650,61828.2
,,,,,,,651,60726.4
,,,,,,,652,60536
,,,,,,,653,61201
,,,,,,,654,63250.6
,,,,,,,655,67732
,,,,,,,656,66225.6
,,,,,,,657,65506
,,,,,,,658,65476.6
,,,,,,,659,57345.4
,,,,,,,660,51037
,,,,,,,661,50677.2
,,,,,,,662,52642.8
,,,,,,,663,56772.8
,,,,,,,664,62402.2
,,,,,,,665,72298.8
,,,,,,,666,80841.6
,,,,,,,667,84114.8
,,,,,,,668,83211.8
,,,,,,,669,81139.8
,,,,,,,670,78752.8
,,,,,,,671,74607.4
,,,,,,,672,70156.8
,,,,,,,673,65552.2
,,,,,,,674,62890.8
,,,,,,,675,61912.2
,,,,,,,676,61943
,,,,,,,677,62195
,,,,,,,678,63763
,,,,,,,679,66753.4
,,,,,,,680,63151.2
,,,,,,,681,57040.2
,,,,,,,682,52665.2
,,,,,,,683,49919.8
,,,,,,,684,48314
,,,,,,,685,51832.2
,,,,,,,686,59112.2
,,,,,,,687,61362
,,,,,,,688,63518
,,,,,,,689,73085.6
,,,,,,,690,82929
,,,,,,,691,87173.8
,,,,,,,692,87098.2
,,,,,,,693,84826
,,,,,,,694,81407.2
,,,,,,,695,76099.8
,,,,,,,696,70088.2
,,,,,,,697,64642.2
,,,,,,,698,62760.6
,,,,,,,699,62049.4
,,,,,,,700,62692
,,,,,,,701,64765.4
,,,,,,,702,70302.4
,,,,,,,703,83074.6
,,,,,,,704,87021.2
,,,,,,,705,78493.8
,,,,,,,706,70050.4
,,,,,,,707,65858.8
,,,,,,,708,63403.2
,,,,,,,709,64374.8
,,,,,,,710,67411.4
,,,,,,,711,70324.8
,,,,,,,712,75832.4
,,,,,,,713,86615.2
,,,,,,,714,98233.8
,,,,,,,715,99533
,,,,,,,716,95970
,,,,,,,717,93392.6
,,,,,,,718,83701.8
,,,,,,,719,76274.8
,,,,,,,720,70004.2
,,,,,,,721,65406.6
,,,,,,,722,63296.8
,,,,,,,723,62111
,,,,,,,724,62080.2
,,,,,,,725,63312.2
,,,,,,,726,68527.2
,,,,,,,727,80941
,,,,,,,728,84788.2
,,,,,,,729,77315
,,,,,,,730,69078.8
,,,,,,,731,65445.8
,,,,,,,732,64710.8
,,,,,,,733,64864.8
,,,,,,,734,66707.2
,,,,,,,735,68611.2
,,,,,,,736,72122.4
,,,,,,,737,79174.2
,,,,,,,738,88925.2
,,,,,,,739,90126.4
,,,,,,,740,86102.8
,,,,,,,741,83211.8
,,,,,,,742,75846.4
,,,,,,,743,68749.8
,,,,,,,744,62806.8
,,,,,,,745,57965.6
,,,,,,,746,55839
,,,,,,,747,54692.4
,,,,,,,748,54531.4
,,,,,,,749,55893.6
,,,,,,,750,60642.4
,,,,,,,751,72100
,,,,,,,752,78814.4
,,,,,,,753,76389.6
,,,,,,,754,72573.2
,,,,,,,755,66225.6
,,,,,,,756,65797.2
,,,,,,,757,62799.8
,,,,,,,758,57859.2
,,,,,,,759,57713.6
,,,,,,,760,65223.2
,,,,,,,761,74982.6
,,,,,,,762,85437.8
,,,,,,,763,86186.8
,,,,,,,764,82500.6
,,,,,,,765,79755.2
,,,,,,,766,73231.2
,,,,,,,767,66523.8
,,,,,,,768,60825.8
,,,,,,,769,57345.4
,,,,,,,770,55510
,,,,,,,771,54783.4
,,,,,,,772,55556.2
,,,,,,,773,56764.4
,,,,,,,774,61437.6
,,,,,,,775,74118.8
,,,,,,,776,80994.2
,,,,,,,777,76643
,,,,,,,778,72787.4
,,,,,,,779,72970.8
,,,,,,,780,72420.6
,,,,,,,781,74202.8
,,,,,,,782,76038.2
,,,,,,,783,76627.6
,,,,,,,784,80749.2
,,,,,,,785,87701.6
,,,,,,,786,95970
,,,,,,,787,94998.4
,,,,,,,788,91418.6
,,,,,,,789,89338.2
,,,,,,,790,80665.2
,,,,,,,791,74508
,,,,,,,792,68665.8
,,,,,,,793,65293.2
,,,,,,,794,63679
,,,,,,,795,62875.4
,,,,,,,796,63511
,,,,,,,797,65032.8
,,,,,,,798,70218.4
,,,,,,,799,82692.4
,,,,,,,800,83487.6
,,,,,,,801,74187.4
,,,,,,,802,66133.2
,,,,,,,803,61903.8
,,,,,,,804,58669.8
,,,,,,,805,57185.8
,,,,,,,806,58325.4
,,,,,,,807,61567.8
,,,,,,,808,69055
,,,,,,,809,80864
,,,,,,,810,92222.2
,,,,,,,811,93751
,,,,,,,812,90148.8
,,,,,,,813,88282.6
,,,,,,,814,80872.4
,,,,,,,815,75472.6
,,,,,,,816,70737.8
,,,,,,,817,68184.2
,,,,,,,818,65422
,,,,,,,819,64038.8
,,,,,,,820,63679
,,,,,,,821,64076.6
,,,,,,,822,66287.2
,,,,,,,823,70662.2
,,,,,,,824,69407.8
,,,,,,,825,64880.2
,,,,,,,826,66004.4
,,,,,,,827,68672.8
,,,,,,,828,68924.8
,,,,,,,829,69514.2
,,,,,,,830,66837.4
,,,,,,,831,67051.6
,,,,,,,832,70393.4
,,,,,,,833,76504.4
,,,,,,,834,82562.2
,,,,,,,835,84863.8
,,,,,,,836,84099.4
,,,,,,,837,81942
,,,,,,,838,79090.2
,,,,,,,839,74998
,,,,,,,840,70868
,,,,,,,841,66967.6
,,,,,,,842,64167.6
,,,,,,,843,62890.8
,,,,,,,844,62570.2
,,,,,,,845,62822.2
,,,,,,,846,64167.6
,,,,,,,847,66929.8
,,,,,,,848,65996
,,,,,,,849,65086
,,,,,,,850,63840
,,,,,,,851,58769.2
,,,,,,,852,53904.2
,,,,,,,853,50799
,,,,,,,854,52260.6
,,,,,,,855,56406
,,,,,,,856,64244.6
,,,,,,,857,73032.4
,,,,,,,858,81445
,,,,,,,859,85093.4
,,,,,,,860,83648.6
,,,,,,,861,81330.2
,,,,,,,862,79037
,,,,,,,863,76428.8
,,,,,,,864,71815.8
,,,,,,,865,66157
,,,,,,,866,64198.4
,,,,,,,867,63694.4
,,,,,,,868,64267
,,,,,,,869,66110.8
,,,,,,,870,71510.6
,,,,,,,871,83893.6
,,,,,,,872,84833
,,,,,,,873,75243
,,,,,,,874,66501.4
,,,,,,,875,61453
,,,,,,,876,58018.8
,,,,,,,877,56497
,,,,,,,878,57170.4
,,,,,,,879,60214
,,,,,,,880,67418.4
,,,,,,,881,79464
,,,,,,,882,91173.6
,,,,,,,883,93850.4
,,,,,,,884,90776
,,,,,,,885,88198.6
,,,,,,,886,79724.4
,,,,,,,887,72802.8
,,,,,,,888,67058.6
,,,,,,,889,63341.6
,,,,,,,890,61254.2
,,,,,,,891,60635.4
,,,,,,,892,61062.4
,,,,,,,893,62791.4
,,,,,,,894,68107.2
,,,,,,,895,80773
,,,,,,,896,83311.2
,,,,,,,897,72542.4
,,,,,,,898,64160.6
,,,,,,,899,59747.8
,,,,,,,900,57269.8
,,,,,,,901,56596.4
,,,,,,,902,57078
,,,,,,,903,62685
,,,,,,,904,70119
,,,,,,,905,80190.6
,,,,,,,906,91571.2
,,,,,,,907,93843.4
,,,,,,,908,90906.2
,,,,,,,909,88657.8
,,,,,,,910,80512.6
,,,,,,,911,73644.2
,,,,,,,912,68054
,,,,,,,913,64948.8
,,,,,,,914,63235.2
,,,,,,,915,62570.2
,,,,,,,916,62815.2
,,,,,,,917,64611.4
,,,,,,,918,70302.4
,,,,,,,919,83235.6
,,,,,,,920,90102.6
,,,,,,,921,88092.2
,,,,,,,922,84534.8
,,,,,,,923,82677
,,,,,,,924,80887.8
,,,,,,,925,79044
,,,,,,,926,79916.2
,,,,,,,927,81904.2
,,,,,,,928,85843.8
,,,,,,,929,92253
,,,,,,,930,100955.4
,,,,,,,931,100765
,,,,,,,932,97169.8
,,,,,,,933,94645.6
,,,,,,,934,85316
,,,,,,,935,78110.2
,,,,,,,936,72100
,,,,,,,937,67694.2
,,,,,,,938,65620.8
,,,,,,,939,64864.8
,,,,,,,940,65017.4
,,,,,,,941,66707.2
,,,,,,,942,72184
,,,,,,,943,84894.6
,,,,,,,944,85484
,,,,,,,945,75992
,,,,,,,946,67097.8
,,,,,,,947,62241.2
,,,,,,,948,58471
,,,,,,,949,56810.6
,,,,,,,950,57384.6
,,,,,,,951,60657.8
,,,,,,,952,68297.6
,,,,,,,953,80757.6
,,,,,,,954,92971.2
,,,,,,,955,95930.8
,,,,,,,956,93185.4
,,,,,,,957,91281.4
,,,,,,,958,83158.6
,,,,,,,959,76267.8
,,,,,,,960,70646.8
,,,,,,,961,67219.6
,,,,,,,962,65322.6
,,,,,,,963,64390.2
,,,,,,,964,64825.6
,,,,,,,965,66187.8
,,,,,,,966,71517.6
,,,,,,,967,84015.4
,,,,,,,968,85009.4
,,,,,,,969,75609.8
,,,,,,,970,66990
,,,,,,,971,62202
,,,,,,,972,59105.2
,,,,,,,973,60008.2
,,,,,,,974,62630.4
,,,,,,,975,66424.4
,,,,,,,976,76727
,,,,,,,977,85254.4
,,,,,,,978,93476.6
,,,,,,,979,94561.6
,,,,,,,980,90676.6
,,,,,,,981,88481.4
,,,,,,,982,80994.2
,,,,,,,983,75342.4
,,,,,,,984,70455
,,,,,,,985,67725
,,,,,,,986,64834
,,,,,,,987,63655.2
,,,,,,,988,63456.4
,,,,,,,989,63732.2
,,,,,,,990,65850.4
,,,,,,,991,70019.6
,,,,,,,992,71778
,,,,,,,993,74286.8
,,,,,,,994,75525.8
,,,,,,,995,75273.8
,,,,,,,996,73668
,,,,,,,997,73995.6
,,,,,,,998,74554.2
,,,,,,,999,75777.8
,,,,,,,1000,77950.6
,,,,,,,1001,82255.6
,,,,,,,1002,87341.8
,,,,,,,1003,90447
,,,,,,,1004,89446
,,,,,,,1005,86685.2
,,,,,,,1006,83540.8
,,,,,,,1007,80512.6
,,,,,,,1008,76358.8
,,,,,,,1009,73017
,,,,,,,1010,70576.8
,,,,,,,1011,71013.6
