Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,546,71713
,,,,,,,547,70014
,,,,,,,548,66638
,,,,,,,549,64103
,,,,,,,550,57241
,,,,,,,551,51948
,,,,,,,552,47025
,,,,,,,553,42076
,,,,,,,554,40803
,,,,,,,555,40005
,,,,,,,556,39836
,,,,,,,557,41114
,,,,,,,558,44452
,,,,,,,559,52931
,,,,,,,560,57564
,,,,,,,561,54575
,,,,,,,562,46397
,,,,,,,563,40224
,,,,,,,564,38164
,,,,,,,565,37935
,,,,,,,566,39945
,,,,,,,567,45922
,,,,,,,568,52101
,,,,,,,569,57039
,,,,,,,570,63431
,,,,,,,571,63338
,,,,,,,572,60617
,,,,,,,573,59006
,,,,,,,574,54023
,,,,,,,575,49380
,,,,,,,576,45288
,,,,,,,577,44207
,,,,,,,578,42884
,,,,,,,579,42262
,,,,,,,580,42748
,,,,,,,581,43961
,,,,,,,582,47774
,,,,,,,583,56575
,,,,,,,584,60705
,,,,,,,585,53718
,,,,,,,586,47970
,,,,,,,587,45758
,,,,,,,588,42502
,,,,,,,589,41393
,,,,,,,590,44370
,,,,,,,591,47200
,,,,,,,592,53499
,,,,,,,593,60229
,,,,,,,594,68216
,,,,,,,595,68806
,,,,,,,596,66146
,,,,,,,597,64594
,,,,,,,598,58547
,,,,,,,599,53488
,,,,,,,600,49303
,,,,,,,601,46337
,,,,,,,602,44857
,,,,,,,603,44114
,,,,,,,604,44245
,,,,,,,605,45518
,,,,,,,606,49058
,,,,,,,607,57908
,,,,,,,608,63005
,,,,,,,609,59852
,,,,,,,610,56028
,,,,,,,611,55963
,,,,,,,612,54947
,,,,,,,613,56728
,,,,,,,614,58252
,,,,,,,615,59426
,,,,,,,616,61617
,,,,,,,617,65785
,,,,,,,618,70871
,,,,,,,619,69609
,,,,,,,620,66506
,,,,,,,621,64398
,,,,,,,622,58017
,,,,,,,623,52816
,,,,,,,624,48331
,,,,,,,625,43999
,,,,,,,626,42365
,,,,,,,627,41180
,,,,,,,628,41175
,,,,,,,629,41978
,,,,,,,630,45250
,,,,,,,631,52991
,,,,,,,632,58334
,,,,,,,633,57558
,,,,,,,634,56733
,,,,,,,635,57203
,,,,,,,636,57269
,,,,,,,637,55089
,,,,,,,638,52849
,,,,,,,639,48052
,,,,,,,640,52210
,,,,,,,641,57837
,,,,,,,642,63524
,,,,,,,643,63616
,,,,,,,644,60661
,,,,,,,645,58765
,,,,,,,646,54608
,,,,,,,647,50921
,,,,,,,648,47255
,,,,,,,649,46140
,,,,,,,650,44163
,,,,,,,651,43376
,,,,,,,652,43240
,,,,,,,653,43715
,,,,,,,654,45179
,,,,,,,655,48380
,,,,,,,656,47304
,,,,,,,657,46790
,,,,,,,658,46769
,,,,,,,659,40961
,,,,,,,660,36455
,,,,,,,661,36198
,,,,,,,662,37602
,,,,,,,663,40552
,,,,,,,664,44573
,,,,,,,665,51642
,,,,,,,666,57744
,,,,,,,667,60082
,,,,,,,668,59437
,,,,,,,669,57957
,,,,,,,670,56252
,,,,,,,671,53291
,,,,,,,672,50112
,,,,,,,673,46823
,,,,,,,674,44922
,,,,,,,675,44223
,,,,,,,676,44245
,,,,,,,677,44425
,,,,,,,678,45545
,,,,,,,679,47681
,,,,,,,680,45108
,,,,,,,681,40743
,,,,,,,682,37618
,,,,,,,683,35657
,,,,,,,684,34510
,,,,,,,685,37023
,,,,,,,686,42223
,,,,,,,687,43830
,,,,,,,688,45370
,,,,,,,689,52204
,,,,,,,690,59235
,,,,,,,691,62267
,,,,,,,692,62213
,,,,,,,693,60590
,,,,,,,694,58148
,,,,,,,695,54357
,,,,,,,696,50063
,,,,,,,697,46173
,,,,,,,698,44829
,,,,,,,699,44321
,,,,,,,700,44780
,,,,,,,701,46261
,,,,,,,702,50216
,,,,,,,703,59339
,,,,,,,704,62158
,,,,,,,705,56067
,,,,,,,706,50036
,,,,,,,707,47042
,,,,,,,708,45288
,,,,,,,709,45982
,,,,,,,710,48151
,,,,,,,711,50232
,,,,,,,712,54166
,,,,,,,713,61868
,,,,,,,714,70167
,,,,,,,715,71095
,,,,,,,716,68550
,,,,,,,717,66709
,,,,,,,718,59787
,,,,,,,719,54482
,,,,,,,720,50003
,,,,,,,721,46719
,,,,,,,722,45212
,,,,,,,723,44365
,,,,,,,724,44343
,,,,,,,725,45223
,,,,,,,726,48948
,,,,,,,727,57815
,,,,,,,728,60563
,,,,,,,729,55225
,,,,,,,730,49342
,,,,,,,731,46747
,,,,,,,732,46222
,,,,,,,733,46332
,,,,,,,734,47648
,,,,,,,735,49008
,,,,,,,736,51516
,,,,,,,737,56553
,,,,,,,738,63518
,,,,,,,739,64376
,,,,,,,740,61502
,,,,,,,741,59437
,,,,,,,742,54176
,,,,,,,743,49107
,,,,,,,744,44862
,,,,,,,745,41404
,,,,,,,746,39885
,,,,,,,747,39066
,,,,,,,748,38951
,,,,,,,749,39924
,,,,,,,750,43316
,,,,,,,751,51500
,,,,,,,752,56296
,,,,,,,753,54564
,,,,,,,754,51838
,,,,,,,755,47304
,,,,,,,756,46998
,,,,,,,757,44857
,,,,,,,758,41328
,,,,,,,759,41224
,,,,,,,760,46588
,,,,,,,761,53559
,,,,,,,762,61027
,,,,,,,763,61562
,,,,,,,764,58929
,,,,,,,765,56968
,,,,,,,766,52308
,,,,,,,767,47517
,,,,,,,768,43447
,,,,,,,769,40961
,,,,,,,770,39650
,,,,,,,771,39131
,,,,,,,772,39683
,,,,,,,773,40546
,,,,,,,774,43884
,,,,,,,775,52942
,,,,,,,776,57853
,,,,,,,777,54745
,,,,,,,778,51991
,,,,,,,779,52122
,,,,,,,780,51729
,,,,,,,781,53002
,,,,,,,782,54313
,,,,,,,783,54734
,,,,,,,784,57678
,,,,,,,785,62644
,,,,,,,786,68550
,,,,,,,787,67856
,,,,,,,788,65299
,,,,,,,789,63813
,,,,,,,790,57618
,,,,,,,791,53220
,,,,,,,792,49047
,,,,,,,793,46638
,,,,,,,794,45485
,,,,,,,795,44911
,,,,,,,796,45365
,,,,,,,797,46452
,,,,,,,798,50156
,,,,,,,799,59066
,,,,,,,800,59634
,,,,,,,801,52991
,,,,,,,802,47238
,,,,,,,803,44217
,,,,,,,804,41907
,,,,,,,805,40847
,,,,,,,806,41661
,,,,,,,807,43977
,,,,,,,808,49325
,,,,,,,809,57760
,,,,,,,810,65873
,,,,,,,811,66965
,,,,,,,812,64392
,,,,,,,813,63059
,,,,,,,814,57766
,,,,,,,815,53909
,,,,,,,816,50527
,,,,,,,817,48703
,,,,,,,818,46730
,,,,,,,819,45742
,,,,,,,820,45485
,,,,,,,821,45769
,,,,,,,822,47348
,,,,,,,823,50473
,,,,,,,824,49577
,,,,,,,825,46343
,,,,,,,826,47146
,,,,,,,827,49052
,,,,,,,828,49232
,,,,,,,829,49653
,,,,,,,830,47741
,,,,,,,831,47894
,,,,,,,832,50281
,,,,,,,833,54646
,,,,,,,834,58973
,,,,,,,835,60617
,,,,,,,836,60071
,,,,,,,837,58530
,,,,,,,838,56493
,,,,,,,839,53570
,,,,,,,840,50620
,,,,,,,841,47834
,,,,,,,842,45834
,,,,,,,843,44922
,,,,,,,844,44693
,,,,,,,845,44873
,,,,,,,846,45834
,,,,,,,847,47807
,,,,,,,848,47140
,,,,,,,849,46490
,,,,,,,850,45600
,,,,,,,851,41978
,,,,,,,852,38503
,,,,,,,853,36285
,,,,,,,854,37329
,,,,,,,855,40290
,,,,,,,856,45889
,,,,,,,857,52166
,,,,,,,858,58175
,,,,,,,859,60781
,,,,,,,860,59749
,,,,,,,861,58093
,,,,,,,862,56455
,,,,,,,863,54592
,,,,,,,864,51297
,,,,,,,865,47255
,,,,,,,866,45856
,,,,,,,867,45496
,,,,,,,868,45905
,,,,,,,869,47222
,,,,,,,870,51079
,,,,,,,871,59924
,,,,,,,872,60595
,,,,,,,873,53745
,,,,,,,874,47501
,,,,,,,875,43895
,,,,,,,876,41442
,,,,,,,877,40355
,,,,,,,878,40836
,,,,,,,879,43010
,,,,,,,880,48156
,,,,,,,881,56760
,,,,,,,882,65124
,,,,,,,883,67036
,,,,,,,884,64840
,,,,,,,885,62999
,,,,,,,886,56946
,,,,,,,887,52002
,,,,,,,888,47899
,,,,,,,889,45244
,,,,,,,890,43753
,,,,,,,891,43311
,,,,,,,892,43616
,,,,,,,893,44851
,,,,,,,894,48648
,,,,,,,895,57695
,,,,,,,896,59508
,,,,,,,897,51816
,,,,,,,898,45829
,,,,,,,899,42677
,,,,,,,900,40907
,,,,,,,901,40426
,,,,,,,902,40770
,,,,,,,903,44775
,,,,,,,904,50085
,,,,,,,905,57279
,,,,,,,906,65408
,,,,,,,907,67031
,,,,,,,908,64933
,,,,,,,909,63327
,,,,,,,910,57509
,,,,,,,911,52603
,,,,,,,912,48610
,,,,,,,913,46392
,,,,,,,914,45168
,,,,,,,915,44693
,,,,,,,916,44868
,,,,,,,917,46151
,,,,,,,918,50216
,,,,,,,919,59454
,,,,,,,920,64359
,,,,,,,921,62923
,,,,,,,922,60382
,,,,,,,923,59055
,,,,,,,924,57777
,,,,,,,925,56460
,,,,,,,926,57083
,,,,,,,927,58503
,,,,,,,928,61317
,,,,,,,929,65895
,,,,,,,930,72111
,,,,,,,931,71975
,,,,,,,932,69407
,,,,,,,933,67604
,,,,,,,934,60940
,,,,,,,935,55793
,,,,,,,936,51500
,,,,,,,937,48353
,,,,,,,938,46872
,,,,,,,939,46332
,,,,,,,940,46441
,,,,,,,941,47648
,,,,,,,942,51560
,,,,,,,943,60639
,,,,,,,944,61060
,,,,,,,945,54280
,,,,,,,946,47927
,,,,,,,947,44458
,,,,,,,948,41765
,,,,,,,949,40579
,,,,,,,950,40989
,,,,,,,951,43327
,,,,,,,952,48784
,,,,,,,953,57684
,,,,,,,954,66408
,,,,,,,955,68522
,,,,,,,956,66561
,,,,,,,957,65201
,,,,,,,958,59399
,,,,,,,959,54477
,,,,,,,960,50462
,,,,,,,961,48014
,,,,,,,962,46659
,,,,,,,963,45993
,,,,,,,964,46304
,,,,,,,965,47277
,,,,,,,966,51084
,,,,,,,967,60011
,,,,,,,968,60721
,,,,,,,969,54007
,,,,,,,970,47850
,,,,,,,971,44430
,,,,,,,972,42218
,,,,,,,973,42863
,,,,,,,974,44736
,,,,,,,975,47446
,,,,,,,976,54805
,,,,,,,977,60896
,,,,,,,978,66769
,,,,,,,979,67544
,,,,,,,980,64769
,,,,,,,981,63201
,,,,,,,982,57853
,,,,,,,983,53816
,,,,,,,984,50325
,,,,,,,985,48375
,,,,,,,986,46310
,,,,,,,987,45468
,,,,,,,988,45326
,,,,,,,989,45523
,,,,,,,990,47036
,,,,,,,991,50014
,,,,,,,992,51270
,,,,,,,993,53062
,,,,,,,994,53947
,,,,,,,995,53767
,,,,,,,996,52620
,,,,,,,997,52854
,,,,,,,998,53253
,,,,,,,999,54127
,,,,,,,1000,55679
,,,,,,,1001,58754
,,,,,,,1002,62387
,,,,,,,1003,64605
,,,,,,,1004,63890
,,,,,,,1005,61918
,,,,,,,1006,59672
,,,,,,,1007,57509
,,,,,,,1008,54542
,,,,,,,1009,52155
,,,,,,,1010,50412
,,,,,,,1011,50724
,,,,,,,1012,50849
,,,,,,,1013,50921
,,,,,,,1014,52030
,,,,,,,1015,53772
,,,,,,,1016,51680
,,,,,,,1017,49194
,,,,,,,1018,48347
,,,,,,,1019,49090
,,,,,,,1020,50893
,,,,,,,1021,52199
,,,,,,,1022,49762
,,,,,,,1023,52035
,,,,,,,1024,55193
,,,,,,,1025,59536
,,,,,,,1026,65392
,,,,,,,1027,68424
,,,,,,,1028,68757
,,,,,,,1029,66954
,,,,,,,1030,63983
,,,,,,,1031,59749
,,,,,,,1032,56050
,,,,,,,1033,51620
,,,,,,,1034,49921
,,,,,,,1035,49795
,,,,,,,1036,50052
,,,,,,,1037,51177
,,,,,,,1038,54914
,,,,,,,1039,63835
,,,,,,,1040,64070
,,,,,,,1041,57296
,,,,,,,1042,51079
,,,,,,,1043,47561
,,,,,,,1044,45004
,,,,,,,1045,43420
,,,,,,,1046,43556
,,,,,,,1047,45692
,,,,,,,1048,50833
,,,,,,,1049,59563
,,,,,,,1050,68795
,,,,,,,1051,71183
,,,,,,,1052,69265
,,,,,,,1053,67632
,,,,,,,1054,60574
,,,,,,,1055,54936
,,,,,,,1056,50997
,,,,,,,1057,48484
,,,,,,,1058,46485
,,,,,,,1059,46222
,,,,,,,1060,46364
,,,,,,,1061,47391
,,,,,,,1062,51390
,,,,,,,1063,60142
,,,,,,,1064,63709
,,,,,,,1065,59503
,,,,,,,1066,54144
,,,,,,,1067,52412
,,,,,,,1068,49287
,,,,,,,1069,47157
,,,,,,,1070,45605
,,,,,,,1071,44359
,,,,,,,1072,49243
,,,,,,,1073,58001
,,,,,,,1074,65845
,,,,,,,1075,67249
,,,,,,,1076,64638
,,,,,,,1077,62895
,,,,,,,1078,56821
,,,,,,,1079,51942
,,,,,,,1080,47763
,,,,,,,1081,44485
,,,,,,,1082,43327
,,,,,,,1083,42650
,,,,,,,1084,42835
,,,,,,,1085,43338
,,,,,,,1086,47299
,,,,,,,1087,55957
,,,,,,,1088,60082
,,,,,,,1089,58678
,,,,,,,1090,56302
,,,,,,,1091,54996
,,,,,,,1092,53018
,,,,,,,1093,51991
,,,,,,,1094,52494
,,,,,,,1095,53171
,,,,,,,1096,55122
,,,,,,,1097,60071
,,,,,,,1098,66829
,,,,,,,1099,68031
,,,,,,,1100,65414
,,,,,,,1101,63775
,,,,,,,1102,58241
,,,,,,,1103,53586
,,,,,,,1104,49664
,,,,,,,1105,46616
,,,,,,,1106,45250
,,,,,,,1107,44742
,,,,,,,1108,45223
,,,,,,,1109,46424
,,,,,,,1110,50096
,,,,,,,1111,58853
,,,,,,,1112,64119
,,,,,,,1113,62245
,,,,,,,1114,58978
,,,,,,,1115,58011
,,,,,,,1116,57902
,,,,,,,1117,57045
,,,,,,,1118,59006
,,,,,,,1119,60022
,,,,,,,1120,61721
,,,,,,,1121,64928
,,,,,,,1122,69374
,,,,,,,1123,69691
,,,,,,,1124,67047
,,,,,,,1125,65146
,,,,,,,1126,58563
,,,,,,,1127,53384
,,,,,,,1128,49194
,,,,,,,1129,45217
,,,,,,,1130,43398
,,,,,,,1131,42508
,,,,,,,1132,42524
,,,,,,,1133,43311
,,,,,,,1134,46463
,,,,,,,1135,54133
