Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,110,58319.1
,,,,,,,111,61749.45
,,,,,,,112,66206.7
,,,,,,,113,74225.55
,,,,,,,114,82318.95
,,,,,,,115,80897.25
,,,,,,,116,78068.55
,,,,,,,117,76284.6
,,,,,,,118,68058.9
,,,,,,,119,62741.7
,,,,,,,120,57556.8
,,,,,,,121,53575.2
,,,,,,,122,51757.65
,,,,,,,123,50570.1
,,,,,,,124,50552.25
,,,,,,,125,51350.25
,,,,,,,126,55055.7
,,,,,,,127,64531.95
,,,,,,,128,69447
,,,,,,,129,64783.95
,,,,,,,130,54504.45
,,,,,,,131,50805.3
,,,,,,,132,48504.75
,,,,,,,133,49962.15
,,,,,,,134,52410.75
,,,,,,,135,55400.1
,,,,,,,136,60470.55
,,,,,,,137,65386.65
,,,,,,,138,72648.45
,,,,,,,139,71191.05
,,,,,,,140,67537.05
,,,,,,,141,65466.45
,,,,,,,142,59902.5
,,,,,,,143,55600.65
,,,,,,,144,51464.7
,,,,,,,145,49044.45
,,,,,,,146,46422.6
,,,,,,,147,45551.1
,,,,,,,148,45498.6
,,,,,,,149,45745.35
,,,,,,,150,47300.4
,,,,,,,151,50598.45
,,,,,,,152,51298.8
,,,,,,,153,47626.95
,,,,,,,154,43159.2
,,,,,,,155,40255.95
,,,,,,,156,38495.1
,,,,,,,157,38283
,,,,,,,158,39333
,,,,,,,159,43565.55
,,,,,,,160,48809.25
,,,,,,,161,54390
,,,,,,,162,59914.05
,,,,,,,163,60871.65
,,,,,,,164,59993.85
,,,,,,,165,58072.35
,,,,,,,166,56145.6
,,,,,,,167,53081.7
,,,,,,,168,49497
,,,,,,,169,46387.95
,,,,,,,170,44294.25
,,,,,,,171,43428
,,,,,,,172,43382.85
,,,,,,,173,43663.2
,,,,,,,174,44925.3
,,,,,,,175,47231.1
,,,,,,,176,47437.95
,,,,,,,177,46634.7
,,,,,,,178,44661.75
,,,,,,,179,40027.05
,,,,,,,180,37801.05
,,,,,,,181,39596.55
,,,,,,,182,40840.8
,,,,,,,183,43451.1
,,,,,,,184,51028.95
,,,,,,,185,57682.8
,,,,,,,186,64073.1
,,,,,,,187,65610.3
,,,,,,,188,65156.7
,,,,,,,189,63763.35
,,,,,,,190,61158.3
,,,,,,,191,57229.2
,,,,,,,192,53202.45
,,,,,,,193,49284.9
,,,,,,,194,48223.35
,,,,,,,195,47678.4
,,,,,,,196,48108.9
,,,,,,,197,49439.25
,,,,,,,198,53500.65
,,,,,,,199,63097.65
,,,,,,,200,69435.45
,,,,,,,201,66906
,,,,,,,202,58330.65
,,,,,,,203,52801.35
,,,,,,,204,49417.2
,,,,,,,205,48006
,,,,,,,206,48693.75
,,,,,,,207,51567.6
,,,,,,,208,58146.9
,,,,,,,209,68689.95
,,,,,,,210,77386.05
,,,,,,,211,76605.9
,,,,,,,212,73841.25
,,,,,,,213,71689.8
,,,,,,,214,64084.65
,,,,,,,215,58313.85
,,,,,,,216,53667.6
,,,,,,,217,50214.15
,,,,,,,218,48653.85
,,,,,,,219,48045.9
,,,,,,,220,48286.35
,,,,,,,221,49674.45
,,,,,,,222,53821.95
,,,,,,,223,63372.75
,,,,,,,224,68466.3
,,,,,,,225,62598.9
,,,,,,,226,53621.4
,,,,,,,227,49359.45
,,,,,,,228,46727.1
,,,,,,,229,46101.3
,,,,,,,230,47982.9
,,,,,,,231,54126.45
,,,,,,,232,60624.9
,,,,,,,233,67502.4
,,,,,,,234,74609.85
,,,,,,,235,73519.95
,,,,,,,236,70480.2
,,,,,,,237,68472.6
,,,,,,,238,62105.4
,,,,,,,239,56713.65
,,,,,,,240,52365.6
,,,,,,,241,49950.6
,,,,,,,242,48585.6
,,,,,,,243,48011.25
,,,,,,,244,48447
,,,,,,,245,49824.6
,,,,,,,246,53896.5
,,,,,,,247,63556.5
,,,,,,,248,68105.1
,,,,,,,249,60103.05
,,,,,,,250,52703.7
,,,,,,,251,48607.65
,,,,,,,252,45751.65
,,,,,,,253,45080.7
,,,,,,,254,47426.4
,,,,,,,255,53931.15
,,,,,,,256,60068.4
,,,,,,,257,66780
,,,,,,,258,73892.7
,,,,,,,259,72739.8
,,,,,,,260,69430.2
,,,,,,,261,67376.4
,,,,,,,262,60901.05
,,,,,,,263,55571.25
,,,,,,,264,51143.4
,,,,,,,265,48069
,,,,,,,266,46513.95
,,,,,,,267,45470.25
,,,,,,,268,45441.9
,,,,,,,269,46285.05
,,,,,,,270,49835.1
,,,,,,,271,58628.85
,,,,,,,272,65098.95
,,,,,,,273,64296.75
,,,,,,,274,61623.45
,,,,,,,275,60470.55
,,,,,,,276,59982.3
,,,,,,,277,60183.9
,,,,,,,278,60372.9
,,,,,,,279,60608.1
,,,,,,,280,62494.95
,,,,,,,281,66642.45
,,,,,,,282,72131.85
,,,,,,,283,70978.95
,,,,,,,284,67818.45
,,,,,,,285,65862.3
,,,,,,,286,59168.55
,,,,,,,287,53908.05
,,,,,,,288,49594.65
,,,,,,,289,46313.4
,,,,,,,290,44696.4
,,,,,,,291,43623.3
,,,,,,,292,43749.3
,,,,,,,293,44627.1
,,,,,,,294,48143.55
,,,,,,,295,57177.75
,,,,,,,296,62976.9
,,,,,,,297,57326.85
,,,,,,,298,53506.95
,,,,,,,299,52491.6
,,,,,,,300,52181.85
,,,,,,,301,56001.75
,,,,,,,302,58893.45
,,,,,,,303,61072.2
,,,,,,,304,64233.75
,,,,,,,305,69791.4
,,,,,,,306,76422.15
,,,,,,,307,74530.05
,,,,,,,308,71202.6
,,,,,,,309,69493.2
,,,,,,,310,64244.25
,,,,,,,311,60068.4
,,,,,,,312,56185.5
,,,,,,,313,55772.85
,,,,,,,314,53712.75
,,,,,,,315,52841.25
,,,,,,,316,52387.65
,,,,,,,317,52686.9
,,,,,,,318,54310.2
,,,,,,,319,57177.75
,,,,,,,320,59001.6
,,,,,,,321,59960.25
,,,,,,,322,58910.25
,,,,,,,323,57642.9
,,,,,,,324,57797.25
,,,,,,,325,58600.5
,,,,,,,326,58668.75
,,,,,,,327,59684.1
,,,,,,,328,61714.8
,,,,,,,329,66579.45
,,,,,,,330,72022.65
,,,,,,,331,72865.8
,,,,,,,332,71965.95
,,,,,,,333,70364.7
,,,,,,,334,68517.75
,,,,,,,335,65426.55
,,,,,,,336,61737.9
,,,,,,,337,57664.95
,,,,,,,338,55186.95
,,,,,,,339,54292.35
,,,,,,,340,54166.35
,,,,,,,341,54648.3
,,,,,,,342,56185.5
,,,,,,,343,58588.95
,,,,,,,344,58445.1
,,,,,,,345,53099.55
,,,,,,,346,50036.7
,,,,,,,347,47925.15
,,,,,,,348,46657.8
,,,,,,,349,46806.9
,,,,,,,350,48189.75
,,,,,,,351,51022.65
,,,,,,,352,57212.4
,,,,,,,353,67554.9
,,,,,,,354,74931.15
,,,,,,,355,76474.65
,,,,,,,356,75608.4
,,,,,,,357,74661.3
,,,,,,,358,72522.45
,,,,,,,359,68833.8
,,,,,,,360,64583.4
,,,,,,,361,58938.6
,,,,,,,362,57355.2
,,,,,,,363,56627.55
,,,,,,,364,57126.3
,,,,,,,365,58141.65
,,,,,,,366,61502.7
,,,,,,,367,67032
,,,,,,,368,68730.9
,,,,,,,369,62730.15
,,,,,,,370,57120
,,,,,,,371,54516
,,,,,,,372,52456.95
,,,,,,,373,51562.35
,,,,,,,374,51602.25
,,,,,,,375,54797.4
,,,,,,,376,61434.45
,,,,,,,377,70543.2
,,,,,,,378,78797.25
,,,,,,,379,77180.25
,,,,,,,380,73485.3
,,,,,,,381,71144.85
,,,,,,,382,67187.4
,,,,,,,383,62236.65
,,,,,,,384,57619.8
,,,,,,,385,53134.2
,,,,,,,386,51424.8
,,,,,,,387,50444.1
,,,,,,,388,50358
,,,,,,,389,51424.8
,,,,,,,390,55170.15
,,,,,,,391,64318.8
,,,,,,,392,70382.55
,,,,,,,393,67147.5
,,,,,,,394,63820.05
,,,,,,,395,66544.8
,,,,,,,396,66889.2
,,,,,,,397,65707.95
,,,,,,,398,64428
,,,,,,,399,63912.45
,,,,,,,400,65569.35
,,,,,,,401,69155.1
,,,,,,,402,75711.3
,,,,,,,403,74328.45
,,,,,,,404,70869.75
,,,,,,,405,68431.65
,,,,,,,406,61232.85
,,,,,,,407,55652.1
,,,,,,,408,50954.4
,,,,,,,409,47282.55
,,,,,,,410,45332.7
,,,,,,,411,44454.9
,,,,,,,412,44770.95
,,,,,,,413,46026.75
,,,,,,,414,50036.7
,,,,,,,415,59839.5
,,,,,,,416,64169.7
,,,,,,,417,57223.95
,,,,,,,418,52135.65
,,,,,,,419,50833.65
,,,,,,,420,47713.05
,,,,,,,421,45969
,,,,,,,422,46554.9
,,,,,,,423,49726.95
,,,,,,,424,56512.05
,,,,,,,425,67394.25
,,,,,,,426,77041.65
,,,,,,,427,77299.95
,,,,,,,428,74798.85
,,,,,,,429,73049.55
,,,,,,,430,66705.45
,,,,,,,431,61491.15
,,,,,,,432,57229.2
,,,,,,,433,55680.45
,,,,,,,434,54573.75
,,,,,,,435,54201
,,,,,,,436,54613.65
,,,,,,,437,56260.05
,,,,,,,438,60361.35
,,,,,,,439,70279.65
,,,,,,,440,74936.4
,,,,,,,441,68070.45
,,,,,,,442,61290.6
,,,,,,,443,56884.8
,,,,,,,444,53902.8
,,,,,,,445,53868.15
,,,,,,,446,55433.7
,,,,,,,447,59415.3
,,,,,,,448,66952.2
,,,,,,,449,75447.75
,,,,,,,450,82852.35
,,,,,,,451,81992.4
,,,,,,,452,79060.8
,,,,,,,453,76726.65
,,,,,,,454,68827.5
,,,,,,,455,63023.1
,,,,,,,456,58095.45
,,,,,,,457,54751.2
,,,,,,,458,53007.15
,,,,,,,459,51963.45
,,,,,,,460,52009.65
,,,,,,,461,53248.65
,,,,,,,462,57355.2
,,,,,,,463,66917.55
,,,,,,,464,71644.65
,,,,,,,465,64244.25
,,,,,,,466,57275.4
,,,,,,,467,53649.75
,,,,,,,468,51143.4
,,,,,,,469,49973.7
,,,,,,,470,50626.8
,,,,,,,471,54338.55
,,,,,,,472,61749.45
,,,,,,,473,71661.45
,,,,,,,474,80311.35
,,,,,,,475,79651.95
,,,,,,,476,76433.7
,,,,,,,477,74569.95
,,,,,,,478,67480.35
,,,,,,,479,63102.9
,,,,,,,480,59346
,,,,,,,481,57051.75
,,,,,,,482,54602.1
,,,,,,,483,53518.5
,,,,,,,484,53558.4
,,,,,,,485,54010.95
,,,,,,,486,55400.1
,,,,,,,487,58468.2
,,,,,,,488,60682.65
,,,,,,,489,63240.45
,,,,,,,490,66046.05
,,,,,,,491,67916.1
,,,,,,,492,67755.45
,,,,,,,493,67939.2
,,,,,,,494,67215.75
,,,,,,,495,66447.15
,,,,,,,496,66872.4
,,,,,,,497,69991.95
,,,,,,,498,74782.05
,,,,,,,499,74919.6
,,,,,,,500,73836
,,,,,,,501,71610
,,,,,,,502,69125.7
,,,,,,,503,65764.65
,,,,,,,504,61847.1
,,,,,,,505,58221.45
,,,,,,,506,55990.2
,,,,,,,507,55216.35
,,,,,,,508,55060.95
,,,,,,,509,55198.5
,,,,,,,510,56220.15
,,,,,,,511,58307.55
,,,,,,,512,58078.65
,,,,,,,513,53271.75
,,,,,,,514,51453.15
,,,,,,,515,52617.6
,,,,,,,516,51304.05
,,,,,,,517,52881.15
,,,,,,,518,56907.9
,,,,,,,519,59415.3
,,,,,,,520,62007.75
,,,,,,,521,66826.2
,,,,,,,522,71925
,,,,,,,523,72734.55
,,,,,,,524,71374.8
,,,,,,,525,69292.65
,,,,,,,526,66705.45
,,,,,,,527,62960.1
,,,,,,,528,58146.9
,,,,,,,529,51791.25
,,,,,,,530,50048.25
,,,,,,,531,49095.9
,,,,,,,532,49215.6
,,,,,,,533,50265.6
,,,,,,,534,54108.6
,,,,,,,535,63412.65
,,,,,,,536,69332.55
,,,,,,,537,68076.75
,,,,,,,538,66125.85
,,,,,,,539,65913.75
,,,,,,,540,64646.4
,,,,,,,541,63705.6
,,,,,,,542,63940.8
,,,,,,,543,63768.6
,,,,,,,544,65541
,,,,,,,545,70279.65
,,,,,,,546,75298.65
,,,,,,,547,73514.7
,,,,,,,548,69969.9
,,,,,,,549,67308.15
,,,,,,,550,60103.05
,,,,,,,551,54545.4
,,,,,,,552,49376.25
,,,,,,,553,44179.8
,,,,,,,554,42843.15
,,,,,,,555,42005.25
,,,,,,,556,41827.8
,,,,,,,557,43169.7
,,,,,,,558,46674.6
,,,,,,,559,55577.55
,,,,,,,560,60442.2
,,,,,,,561,57303.75
,,,,,,,562,48716.85
,,,,,,,563,42235.2
,,,,,,,564,40072.2
,,,,,,,565,39831.75
,,,,,,,566,41942.25
,,,,,,,567,48218.1
,,,,,,,568,54706.05
,,,,,,,569,59890.95
,,,,,,,570,66602.55
,,,,,,,571,66504.9
,,,,,,,572,63647.85
,,,,,,,573,61956.3
,,,,,,,574,56724.15
,,,,,,,575,51849
,,,,,,,576,47552.4
,,,,,,,577,46417.35
,,,,,,,578,45028.2
,,,,,,,579,44375.1
,,,,,,,580,44885.4
,,,,,,,581,46159.05
,,,,,,,582,50162.7
,,,,,,,583,59403.75
,,,,,,,584,63740.25
,,,,,,,585,56403.9
,,,,,,,586,50368.5
,,,,,,,587,48045.9
,,,,,,,588,44627.1
,,,,,,,589,43462.65
,,,,,,,590,46588.5
,,,,,,,591,49560
,,,,,,,592,56173.95
,,,,,,,593,63240.45
,,,,,,,594,71626.8
,,,,,,,595,72246.3
,,,,,,,596,69453.3
,,,,,,,597,67823.7
,,,,,,,598,61474.35
,,,,,,,599,56162.4
,,,,,,,600,51768.15
,,,,,,,601,48653.85
,,,,,,,602,47099.85
,,,,,,,603,46319.7
,,,,,,,604,46457.25
,,,,,,,605,47793.9
,,,,,,,606,51510.9
,,,,,,,607,60803.4
,,,,,,,608,66155.25
,,,,,,,609,62844.6
,,,,,,,610,58829.4
,,,,,,,611,58761.15
,,,,,,,612,57694.35
,,,,,,,613,59564.4
,,,,,,,614,61164.6
,,,,,,,615,62397.3
,,,,,,,616,64697.85
,,,,,,,617,69074.25
,,,,,,,618,74414.55
,,,,,,,619,73089.45
,,,,,,,620,69831.3
,,,,,,,621,67617.9
,,,,,,,622,60917.85
,,,,,,,623,55456.8
,,,,,,,624,50747.55
,,,,,,,625,46198.95
,,,,,,,626,44483.25
,,,,,,,627,43239
,,,,,,,628,43233.75
,,,,,,,629,44076.9
,,,,,,,630,47512.5
,,,,,,,631,55640.55
,,,,,,,632,61250.7
,,,,,,,633,60435.9
,,,,,,,634,59569.65
,,,,,,,635,60063.15
,,,,,,,636,60132.45
,,,,,,,637,57843.45
,,,,,,,638,55491.45
,,,,,,,639,50454.6
,,,,,,,640,54820.5
,,,,,,,641,60728.85
,,,,,,,642,66700.2
,,,,,,,643,66796.8
,,,,,,,644,63694.05
,,,,,,,645,61703.25
,,,,,,,646,57338.4
,,,,,,,647,53467.05
,,,,,,,648,49617.75
,,,,,,,649,48447
,,,,,,,650,46371.15
,,,,,,,651,45544.8
,,,,,,,652,45402
,,,,,,,653,45900.75
,,,,,,,654,47437.95
,,,,,,,655,50799
,,,,,,,656,49669.2
,,,,,,,657,49129.5
,,,,,,,658,49107.45
,,,,,,,659,43009.05
,,,,,,,660,38277.75
,,,,,,,661,38007.9
,,,,,,,662,39482.1
,,,,,,,663,42579.6
,,,,,,,664,46801.65
,,,,,,,665,54224.1
,,,,,,,666,60631.2
,,,,,,,667,63086.1
,,,,,,,668,62408.85
,,,,,,,669,60854.85
,,,,,,,670,59064.6
,,,,,,,671,55955.55
,,,,,,,672,52617.6
,,,,,,,673,49164.15
,,,,,,,674,47168.1
,,,,,,,675,46434.15
,,,,,,,676,46457.25
,,,,,,,677,46646.25
,,,,,,,678,47822.25
,,,,,,,679,50065.05
,,,,,,,680,47363.4
,,,,,,,681,42780.15
,,,,,,,682,39498.9
,,,,,,,683,37439.85
,,,,,,,684,36235.5
,,,,,,,685,38874.15
,,,,,,,686,44334.15
,,,,,,,687,46021.5
,,,,,,,688,47638.5
,,,,,,,689,54814.2
,,,,,,,690,62196.75
,,,,,,,691,65380.35
,,,,,,,692,65323.65
,,,,,,,693,63619.5
,,,,,,,694,61055.4
,,,,,,,695,57074.85
,,,,,,,696,52566.15
,,,,,,,697,48481.65
,,,,,,,698,47070.45
,,,,,,,699,46537.05
,,,,,,,700,47019
,,,,,,,701,48574.05
,,,,,,,702,52726.8
,,,,,,,703,62305.95
,,,,,,,704,65265.9
,,,,,,,705,58870.35
,,,,,,,706,52537.8
,,,,,,,707,49394.1
,,,,,,,708,47552.4
,,,,,,,709,48281.1
,,,,,,,710,50558.55
,,,,,,,711,52743.6
,,,,,,,712,56874.3
,,,,,,,713,64961.4
,,,,,,,714,73675.35
,,,,,,,715,74649.75
,,,,,,,716,71977.5
,,,,,,,717,70044.45
,,,,,,,718,62776.35
,,,,,,,719,57206.1
,,,,,,,720,52503.15
,,,,,,,721,49054.95
,,,,,,,722,47472.6
,,,,,,,723,46583.25
,,,,,,,724,46560.15
,,,,,,,725,47484.15
,,,,,,,726,51395.4
,,,,,,,727,60705.75
,,,,,,,728,63591.15
,,,,,,,729,57986.25
,,,,,,,730,51809.1
,,,,,,,731,49084.35
,,,,,,,732,48533.1
,,,,,,,733,48648.6
,,,,,,,734,50030.4
,,,,,,,735,51458.4
,,,,,,,736,54091.8
,,,,,,,737,59380.65
,,,,,,,738,66693.9
,,,,,,,739,67594.8
,,,,,,,740,64577.1
,,,,,,,741,62408.85
,,,,,,,742,56884.8
,,,,,,,743,51562.35
,,,,,,,744,47105.1
,,,,,,,745,43474.2
,,,,,,,746,41879.25
,,,,,,,747,41019.3
,,,,,,,748,40898.55
,,,,,,,749,41920.2
,,,,,,,750,45481.8
,,,,,,,751,54075
,,,,,,,752,59110.8
,,,,,,,753,57292.2
,,,,,,,754,54429.9
,,,,,,,755,49669.2
,,,,,,,756,49347.9
,,,,,,,757,47099.85
,,,,,,,758,43394.4
,,,,,,,759,43285.2
,,,,,,,760,48917.4
,,,,,,,761,56236.95
,,,,,,,762,64078.35
,,,,,,,763,64640.1
,,,,,,,764,61875.45
,,,,,,,765,59816.4
,,,,,,,766,54923.4
,,,,,,,767,49892.85
,,,,,,,768,45619.35
,,,,,,,769,43009.05
,,,,,,,770,41632.5
,,,,,,,771,41087.55
,,,,,,,772,41667.15
,,,,,,,773,42573.3
,,,,,,,774,46078.2
,,,,,,,775,55589.1
,,,,,,,776,60745.65
,,,,,,,777,57482.25
,,,,,,,778,54590.55
,,,,,,,779,54728.1
,,,,,,,780,54315.45
,,,,,,,781,55652.1
,,,,,,,782,57028.65
,,,,,,,783,57470.7
,,,,,,,784,60561.9
,,,,,,,785,65776.2
,,,,,,,786,71977.5
,,,,,,,787,71248.8
,,,,,,,788,68563.95
,,,,,,,789,67003.65
,,,,,,,790,60498.9
,,,,,,,791,55881
,,,,,,,792,51499.35
,,,,,,,793,48969.9
,,,,,,,794,47759.25
,,,,,,,795,47156.55
,,,,,,,796,47633.25
,,,,,,,797,48774.6
,,,,,,,798,52663.8
,,,,,,,799,62019.3
,,,,,,,800,62615.7
,,,,,,,801,55640.55
,,,,,,,802,49599.9
,,,,,,,803,46427.85
,,,,,,,804,44002.35
,,,,,,,805,42889.35
,,,,,,,806,43744.05
,,,,,,,807,46175.85
,,,,,,,808,51791.25
,,,,,,,809,60648
,,,,,,,810,69166.65
,,,,,,,811,70313.25
,,,,,,,812,67611.6
,,,,,,,813,66211.95
,,,,,,,814,60654.3
,,,,,,,815,56604.45
,,,,,,,816,53053.35
,,,,,,,817,51138.15
,,,,,,,818,49066.5
,,,,,,,819,48029.1
,,,,,,,820,47759.25
,,,,,,,821,48057.45
,,,,,,,822,49715.4
,,,,,,,823,52996.65
,,,,,,,824,52055.85
,,,,,,,825,48660.15
,,,,,,,826,49503.3
,,,,,,,827,51504.6
,,,,,,,828,51693.6
,,,,,,,829,52135.65
,,,,,,,830,50128.05
,,,,,,,831,50288.7
,,,,,,,832,52795.05
,,,,,,,833,57378.3
,,,,,,,834,61921.65
,,,,,,,835,63647.85
,,,,,,,836,63074.55
,,,,,,,837,61456.5
,,,,,,,838,59317.65
,,,,,,,839,56248.5
,,,,,,,840,53151
,,,,,,,841,50225.7
,,,,,,,842,48125.7
,,,,,,,843,47168.1
,,,,,,,844,46927.65
,,,,,,,845,47116.65
,,,,,,,846,48125.7
,,,,,,,847,50197.35
,,,,,,,848,49497
,,,,,,,849,48814.5
,,,,,,,850,47880
,,,,,,,851,44076.9
,,,,,,,852,40428.15
,,,,,,,853,38099.25
,,,,,,,854,39195.45
,,,,,,,855,42304.5
,,,,,,,856,48183.45
,,,,,,,857,54774.3
,,,,,,,858,61083.75
,,,,,,,859,63820.05
,,,,,,,860,62736.45
,,,,,,,861,60997.65
,,,,,,,862,59277.75
,,,,,,,863,57321.6
,,,,,,,864,53861.85
,,,,,,,865,49617.75
,,,,,,,866,48148.8
,,,,,,,867,47770.8
,,,,,,,868,48200.25
,,,,,,,869,49583.1
,,,,,,,870,53632.95
,,,,,,,871,62920.2
,,,,,,,872,63624.75
,,,,,,,873,56432.25
,,,,,,,874,49876.05
,,,,,,,875,46089.75
,,,,,,,876,43514.1
,,,,,,,877,42372.75
,,,,,,,878,42877.8
,,,,,,,879,45160.5
,,,,,,,880,50563.8
,,,,,,,881,59598
,,,,,,,882,68380.2
,,,,,,,883,70387.8
,,,,,,,884,68082
,,,,,,,885,66148.95
,,,,,,,886,59793.3
,,,,,,,887,54602.1
,,,,,,,888,50293.95
,,,,,,,889,47506.2
,,,,,,,890,45940.65
,,,,,,,891,45476.55
,,,,,,,892,45796.8
,,,,,,,893,47093.55
,,,,,,,894,51080.4
,,,,,,,895,60579.75
,,,,,,,896,62483.4
,,,,,,,897,54406.8
,,,,,,,898,48120.45
,,,,,,,899,44810.85
,,,,,,,900,42952.35
,,,,,,,901,42447.3
,,,,,,,902,42808.5
,,,,,,,903,47013.75
,,,,,,,904,52589.25
,,,,,,,905,60142.95
,,,,,,,906,68678.4
,,,,,,,907,70382.55
,,,,,,,908,68179.65
,,,,,,,909,66493.35
,,,,,,,910,60384.45
,,,,,,,911,55233.15
,,,,,,,912,51040.5
,,,,,,,913,48711.6
,,,,,,,914,47426.4
,,,,,,,915,46927.65
,,,,,,,916,47111.4
,,,,,,,917,48458.55
,,,,,,,918,52726.8
,,,,,,,919,62426.7
,,,,,,,920,67576.95
,,,,,,,921,66069.15
,,,,,,,922,63401.1
,,,,,,,923,62007.75
,,,,,,,924,60665.85
,,,,,,,925,59283
,,,,,,,926,59937.15
,,,,,,,927,61428.15
,,,,,,,928,64382.85
,,,,,,,929,69189.75
,,,,,,,930,75716.55
,,,,,,,931,75573.75
,,,,,,,932,72877.35
,,,,,,,933,70984.2
,,,,,,,934,63987
,,,,,,,935,58582.65
,,,,,,,936,54075
,,,,,,,937,50770.65
,,,,,,,938,49215.6
,,,,,,,939,48648.6
,,,,,,,940,48763.05
,,,,,,,941,50030.4
,,,,,,,942,54138
,,,,,,,943,63670.95
,,,,,,,944,64113
,,,,,,,945,56994
,,,,,,,946,50323.35
,,,,,,,947,46680.9
,,,,,,,948,43853.25
,,,,,,,949,42607.95
,,,,,,,950,43038.45
,,,,,,,951,45493.35
,,,,,,,952,51223.2
,,,,,,,953,60568.2
,,,,,,,954,69728.4
,,,,,,,955,71948.1
,,,,,,,956,69889.05
,,,,,,,957,68461.05
,,,,,,,958,62368.95
,,,,,,,959,57200.85
,,,,,,,960,52985.1
,,,,,,,961,50414.7
,,,,,,,962,48991.95
,,,,,,,963,48292.65
,,,,,,,964,48619.2
,,,,,,,965,49640.85
,,,,,,,966,53638.2
,,,,,,,967,63011.55
,,,,,,,968,63757.05
,,,,,,,969,56707.35
,,,,,,,970,50242.5
,,,,,,,971,46651.5
,,,,,,,972,44328.9
,,,,,,,973,45006.15
,,,,,,,974,46972.8
,,,,,,,975,49818.3
,,,,,,,976,57545.25
,,,,,,,977,63940.8
,,,,,,,978,70107.45
,,,,,,,979,70921.2
,,,,,,,980,68007.45
,,,,,,,981,66361.05
,,,,,,,982,60745.65
,,,,,,,983,56506.8
,,,,,,,984,52841.25
,,,,,,,985,50793.75
,,,,,,,986,48625.5
,,,,,,,987,47741.4
,,,,,,,988,47592.3
,,,,,,,989,47799.15
,,,,,,,990,49387.8
