Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,260,264496
,,,,,,,261,256672
,,,,,,,262,232004
,,,,,,,263,211700
,,,,,,,264,194832
,,,,,,,265,183120
,,,,,,,266,177196
,,,,,,,267,173220
,,,,,,,268,173112
,,,,,,,269,176324
,,,,,,,270,189848
,,,,,,,271,223348
,,,,,,,272,247996
,,,,,,,273,244940
,,,,,,,274,234756
,,,,,,,275,230364
,,,,,,,276,228504
,,,,,,,277,229272
,,,,,,,278,229992
,,,,,,,279,230888
,,,,,,,280,238076
,,,,,,,281,253876
,,,,,,,282,274788
,,,,,,,283,270396
,,,,,,,284,258356
,,,,,,,285,250904
,,,,,,,286,225404
,,,,,,,287,205364
,,,,,,,288,188932
,,,,,,,289,176432
,,,,,,,290,170272
,,,,,,,291,166184
,,,,,,,292,166664
,,,,,,,293,170008
,,,,,,,294,183404
,,,,,,,295,217820
,,,,,,,296,239912
,,,,,,,297,218388
,,,,,,,298,203836
,,,,,,,299,199968
,,,,,,,300,198788
,,,,,,,301,213340
,,,,,,,302,224356
,,,,,,,303,232656
,,,,,,,304,244700
,,,,,,,305,265872
,,,,,,,306,291132
,,,,,,,307,283924
,,,,,,,308,271248
,,,,,,,309,264736
,,,,,,,310,244740
,,,,,,,311,228832
,,,,,,,312,214040
,,,,,,,313,212468
,,,,,,,314,204620
,,,,,,,315,201300
,,,,,,,316,199572
,,,,,,,317,200712
,,,,,,,318,206896
,,,,,,,319,217820
,,,,,,,320,224768
,,,,,,,321,228420
,,,,,,,322,224420
,,,,,,,323,219592
,,,,,,,324,220180
,,,,,,,325,223240
,,,,,,,326,223500
,,,,,,,327,227368
,,,,,,,328,235104
,,,,,,,329,253636
,,,,,,,330,274372
,,,,,,,331,277584
,,,,,,,332,274156
,,,,,,,333,268056
,,,,,,,334,261020
,,,,,,,335,249244
,,,,,,,336,235192
,,,,,,,337,219676
,,,,,,,338,210236
,,,,,,,339,206828
,,,,,,,340,206348
,,,,,,,341,208184
,,,,,,,342,214040
,,,,,,,343,223196
,,,,,,,344,222648
,,,,,,,345,202284
,,,,,,,346,190616
,,,,,,,347,182572
,,,,,,,348,177744
,,,,,,,349,178312
,,,,,,,350,183580
,,,,,,,351,194372
,,,,,,,352,217952
,,,,,,,353,257352
,,,,,,,354,285452
,,,,,,,355,291332
,,,,,,,356,288032
,,,,,,,357,284424
,,,,,,,358,276276
,,,,,,,359,262224
,,,,,,,360,246032
,,,,,,,361,224528
,,,,,,,362,218496
,,,,,,,363,215724
,,,,,,,364,217624
,,,,,,,365,221492
,,,,,,,366,234296
,,,,,,,367,255360
,,,,,,,368,261832
,,,,,,,369,238972
,,,,,,,370,217600
,,,,,,,371,207680
,,,,,,,372,199836
,,,,,,,373,196428
,,,,,,,374,196580
,,,,,,,375,208752
,,,,,,,376,234036
,,,,,,,377,268736
,,,,,,,378,300180
,,,,,,,379,294020
,,,,,,,380,279944
,,,,,,,381,271028
,,,,,,,382,255952
,,,,,,,383,237092
,,,,,,,384,219504
,,,,,,,385,202416
,,,,,,,386,195904
,,,,,,,387,192168
,,,,,,,388,191840
,,,,,,,389,195904
,,,,,,,390,210172
,,,,,,,391,245024
,,,,,,,392,268124
,,,,,,,393,255800
,,,,,,,394,243124
,,,,,,,395,253504
,,,,,,,396,254816
,,,,,,,397,250316
,,,,,,,398,245440
,,,,,,,399,243476
,,,,,,,400,249788
,,,,,,,401,263448
,,,,,,,402,288424
,,,,,,,403,283156
,,,,,,,404,269980
,,,,,,,405,260692
,,,,,,,406,233268
,,,,,,,407,212008
,,,,,,,408,194112
,,,,,,,409,180124
,,,,,,,410,172696
,,,,,,,411,169352
,,,,,,,412,170556
,,,,,,,413,175340
,,,,,,,414,190616
,,,,,,,415,227960
,,,,,,,416,244456
,,,,,,,417,217996
,,,,,,,418,198612
,,,,,,,419,193652
,,,,,,,420,181764
,,,,,,,421,175120
,,,,,,,422,177352
,,,,,,,423,189436
,,,,,,,424,215284
,,,,,,,425,256740
,,,,,,,426,293492
,,,,,,,427,294476
,,,,,,,428,284948
,,,,,,,429,278284
,,,,,,,430,254116
,,,,,,,431,234252
,,,,,,,432,218016
,,,,,,,433,212116
,,,,,,,434,207900
,,,,,,,435,206480
,,,,,,,436,208052
,,,,,,,437,214324
,,,,,,,438,229948
,,,,,,,439,267732
,,,,,,,440,285472
,,,,,,,441,259316
,,,,,,,442,233488
,,,,,,,443,216704
,,,,,,,444,205344
,,,,,,,445,205212
,,,,,,,446,211176
,,,,,,,447,226344
,,,,,,,448,255056
,,,,,,,449,287420
,,,,,,,450,315628
,,,,,,,451,312352
,,,,,,,452,301184
,,,,,,,453,292292
,,,,,,,454,262200
,,,,,,,455,240088
,,,,,,,456,221316
,,,,,,,457,208576
,,,,,,,458,201932
,,,,,,,459,197956
,,,,,,,460,198132
,,,,,,,461,202852
,,,,,,,462,218496
,,,,,,,463,254924
,,,,,,,464,272932
,,,,,,,465,244740
,,,,,,,466,218192
,,,,,,,467,204380
,,,,,,,468,194832
,,,,,,,469,190376
,,,,,,,470,192864
,,,,,,,471,207004
,,,,,,,472,235236
,,,,,,,473,272996
,,,,,,,474,305948
,,,,,,,475,303436
,,,,,,,476,291176
,,,,,,,477,284076
,,,,,,,478,257068
,,,,,,,479,240392
,,,,,,,480,226080
,,,,,,,481,217340
,,,,,,,482,208008
,,,,,,,483,203880
,,,,,,,484,204032
,,,,,,,485,205756
,,,,,,,486,211048
,,,,,,,487,222736
,,,,,,,488,231172
,,,,,,,489,240916
,,,,,,,490,251604
,,,,,,,491,258728
,,,,,,,492,258116
,,,,,,,493,258816
,,,,,,,494,256060
,,,,,,,495,253132
,,,,,,,496,254752
,,,,,,,497,266636
,,,,,,,498,284884
,,,,,,,499,285408
,,,,,,,500,281280
,,,,,,,501,272800
,,,,,,,502,263336
,,,,,,,503,250532
,,,,,,,504,235608
,,,,,,,505,221796
,,,,,,,506,213296
,,,,,,,507,210348
,,,,,,,508,209756
,,,,,,,509,210280
,,,,,,,510,214172
,,,,,,,511,222124
,,,,,,,512,221252
,,,,,,,513,202940
,,,,,,,514,196012
,,,,,,,515,200448
,,,,,,,516,195444
,,,,,,,517,201452
,,,,,,,518,216792
,,,,,,,519,226344
,,,,,,,520,236220
,,,,,,,521,254576
,,,,,,,522,274000
,,,,,,,523,277084
,,,,,,,524,271904
,,,,,,,525,263972
,,,,,,,526,254116
,,,,,,,527,239848
,,,,,,,528,221512
,,,,,,,529,197300
,,,,,,,530,190660
,,,,,,,531,187032
,,,,,,,532,187488
,,,,,,,533,191488
,,,,,,,534,206128
,,,,,,,535,241572
,,,,,,,536,264124
,,,,,,,537,259340
,,,,,,,538,251908
,,,,,,,539,251100
,,,,,,,540,246272
,,,,,,,541,242688
,,,,,,,542,243584
,,,,,,,543,242928
,,,,,,,544,249680
,,,,,,,545,267732
,,,,,,,546,286852
,,,,,,,547,280056
,,,,,,,548,266552
,,,,,,,549,256412
,,,,,,,550,228964
,,,,,,,551,207792
,,,,,,,552,188100
,,,,,,,553,168304
,,,,,,,554,163212
,,,,,,,555,160020
,,,,,,,556,159344
,,,,,,,557,164456
,,,,,,,558,177808
,,,,,,,559,211724
,,,,,,,560,230256
,,,,,,,561,218300
,,,,,,,562,185588
,,,,,,,563,160896
,,,,,,,564,152656
,,,,,,,565,151740
,,,,,,,566,159780
,,,,,,,567,183688
,,,,,,,568,208404
,,,,,,,569,228156
,,,,,,,570,253724
,,,,,,,571,253352
,,,,,,,572,242468
,,,,,,,573,236024
,,,,,,,574,216092
,,,,,,,575,197520
,,,,,,,576,181152
,,,,,,,577,176828
,,,,,,,578,171536
,,,,,,,579,169048
,,,,,,,580,170992
,,,,,,,581,175844
,,,,,,,582,191096
,,,,,,,583,226300
,,,,,,,584,242820
,,,,,,,585,214872
,,,,,,,586,191880
,,,,,,,587,183032
,,,,,,,588,170008
,,,,,,,589,165572
,,,,,,,590,177480
,,,,,,,591,188800
,,,,,,,592,213996
,,,,,,,593,240916
,,,,,,,594,272864
,,,,,,,595,275224
,,,,,,,596,264584
,,,,,,,597,258376
,,,,,,,598,234188
,,,,,,,599,213952
,,,,,,,600,197212
,,,,,,,601,185348
,,,,,,,602,179428
,,,,,,,603,176456
,,,,,,,604,176980
,,,,,,,605,182072
,,,,,,,606,196232
,,,,,,,607,231632
,,,,,,,608,252020
,,,,,,,609,239408
,,,,,,,610,224112
,,,,,,,611,223852
,,,,,,,612,219788
,,,,,,,613,226912
,,,,,,,614,233008
,,,,,,,615,237704
,,,,,,,616,246468
,,,,,,,617,263140
,,,,,,,618,283484
,,,,,,,619,278436
,,,,,,,620,266024
,,,,,,,621,257592
,,,,,,,622,232068
,,,,,,,623,211264
,,,,,,,624,193324
,,,,,,,625,175996
,,,,,,,626,169460
,,,,,,,627,164720
,,,,,,,628,164700
,,,,,,,629,167912
,,,,,,,630,181000
,,,,,,,631,211964
,,,,,,,632,233336
,,,,,,,633,230232
,,,,,,,634,226932
,,,,,,,635,228812
,,,,,,,636,229076
,,,,,,,637,220356
,,,,,,,638,211396
,,,,,,,639,192208
,,,,,,,640,208840
,,,,,,,641,231348
,,,,,,,642,254096
,,,,,,,643,254464
,,,,,,,644,242644
,,,,,,,645,235060
,,,,,,,646,218432
,,,,,,,647,203684
,,,,,,,648,189020
,,,,,,,649,184560
,,,,,,,650,176652
,,,,,,,651,173504
,,,,,,,652,172960
,,,,,,,653,174860
,,,,,,,654,180716
,,,,,,,655,193520
,,,,,,,656,189216
,,,,,,,657,187160
,,,,,,,658,187076
,,,,,,,659,163844
,,,,,,,660,145820
,,,,,,,661,144792
,,,,,,,662,150408
,,,,,,,663,162208
,,,,,,,664,178292
,,,,,,,665,206568
,,,,,,,666,230976
,,,,,,,667,240328
,,,,,,,668,237748
,,,,,,,669,231828
,,,,,,,670,225008
,,,,,,,671,213164
,,,,,,,672,200448
,,,,,,,673,187292
,,,,,,,674,179688
,,,,,,,675,176892
,,,,,,,676,176980
,,,,,,,677,177700
,,,,,,,678,182180
,,,,,,,679,190724
,,,,,,,680,180432
,,,,,,,681,162972
,,,,,,,682,150472
,,,,,,,683,142628
,,,,,,,684,138040
,,,,,,,685,148092
,,,,,,,686,168892
,,,,,,,687,175320
,,,,,,,688,181480
,,,,,,,689,208816
,,,,,,,690,236940
,,,,,,,691,249068
,,,,,,,692,248852
,,,,,,,693,242360
,,,,,,,694,232592
,,,,,,,695,217428
,,,,,,,696,200252
,,,,,,,697,184692
,,,,,,,698,179316
,,,,,,,699,177284
,,,,,,,700,179120
,,,,,,,701,185044
,,,,,,,702,200864
,,,,,,,703,237356
,,,,,,,704,248632
,,,,,,,705,224268
,,,,,,,706,200144
,,,,,,,707,188168
,,,,,,,708,181152
,,,,,,,709,183928
,,,,,,,710,192604
,,,,,,,711,200928
,,,,,,,712,216664
,,,,,,,713,247472
,,,,,,,714,280668
,,,,,,,715,284380
,,,,,,,716,274200
,,,,,,,717,266836
,,,,,,,718,239148
,,,,,,,719,217928
,,,,,,,720,200012
,,,,,,,721,186876
,,,,,,,722,180848
,,,,,,,723,177460
,,,,,,,724,177372
,,,,,,,725,180892
,,,,,,,726,195792
,,,,,,,727,231260
,,,,,,,728,242252
,,,,,,,729,220900
,,,,,,,730,197368
,,,,,,,731,186988
,,,,,,,732,184888
,,,,,,,733,185328
,,,,,,,734,190592
,,,,,,,735,196032
,,,,,,,736,206064
,,,,,,,737,226212
,,,,,,,738,254072
,,,,,,,739,257504
,,,,,,,740,246008
,,,,,,,741,237748
,,,,,,,742,216704
,,,,,,,743,196428
,,,,,,,744,179448
,,,,,,,745,165616
,,,,,,,746,159540
,,,,,,,747,156264
,,,,,,,748,155804
,,,,,,,749,159696
,,,,,,,750,173264
,,,,,,,751,206000
,,,,,,,752,225184
,,,,,,,753,218256
,,,,,,,754,207352
,,,,,,,755,189216
,,,,,,,756,187992
,,,,,,,757,179428
,,,,,,,758,165312
,,,,,,,759,164896
,,,,,,,760,186352
,,,,,,,761,214236
,,,,,,,762,244108
,,,,,,,763,246248
,,,,,,,764,235716
,,,,,,,765,227872
,,,,,,,766,209232
,,,,,,,767,190068
,,,,,,,768,173788
,,,,,,,769,163844
,,,,,,,770,158600
,,,,,,,771,156524
,,,,,,,772,158732
,,,,,,,773,162184
,,,,,,,774,175536
,,,,,,,775,211768
,,,,,,,776,231412
,,,,,,,777,218980
,,,,,,,778,207964
,,,,,,,779,208488
,,,,,,,780,206916
,,,,,,,781,212008
,,,,,,,782,217252
,,,,,,,783,218936
,,,,,,,784,230712
,,,,,,,785,250576
,,,,,,,786,274200
,,,,,,,787,271424
,,,,,,,788,261196
,,,,,,,789,255252
,,,,,,,790,230472
,,,,,,,791,212880
,,,,,,,792,196188
,,,,,,,793,186552
,,,,,,,794,181940
,,,,,,,795,179644
,,,,,,,796,181460
,,,,,,,797,185808
,,,,,,,798,200624
,,,,,,,799,236264
,,,,,,,800,238536
,,,,,,,801,211964
,,,,,,,802,188952
,,,,,,,803,176868
,,,,,,,804,167628
,,,,,,,805,163388
,,,,,,,806,166644
,,,,,,,807,175908
,,,,,,,808,197300
,,,,,,,809,231040
,,,,,,,810,263492
,,,,,,,811,267860
,,,,,,,812,257568
,,,,,,,813,252236
,,,,,,,814,231064
,,,,,,,815,215636
,,,,,,,816,202108
,,,,,,,817,194812
,,,,,,,818,186920
,,,,,,,819,182968
,,,,,,,820,181940
,,,,,,,821,183076
,,,,,,,822,189392
,,,,,,,823,201892
,,,,,,,824,198308
,,,,,,,825,185372
,,,,,,,826,188584
,,,,,,,827,196208
,,,,,,,828,196928
,,,,,,,829,198612
,,,,,,,830,190964
,,,,,,,831,191576
,,,,,,,832,201124
,,,,,,,833,218584
,,,,,,,834,235892
,,,,,,,835,242468
,,,,,,,836,240284
,,,,,,,837,234120
,,,,,,,838,225972
,,,,,,,839,214280
,,,,,,,840,202480
,,,,,,,841,191336
,,,,,,,842,183336
,,,,,,,843,179688
,,,,,,,844,178772
,,,,,,,845,179492
,,,,,,,846,183336
,,,,,,,847,191228
,,,,,,,848,188560
,,,,,,,849,185960
,,,,,,,850,182400
,,,,,,,851,167912
,,,,,,,852,154012
,,,,,,,853,145140
,,,,,,,854,149316
,,,,,,,855,161160
,,,,,,,856,183556
,,,,,,,857,208664
,,,,,,,858,232700
,,,,,,,859,243124
,,,,,,,860,238996
,,,,,,,861,232372
,,,,,,,862,225820
,,,,,,,863,218368
,,,,,,,864,205188
,,,,,,,865,189020
,,,,,,,866,183424
,,,,,,,867,181984
,,,,,,,868,183620
,,,,,,,869,188888
,,,,,,,870,204316
,,,,,,,871,239696
,,,,,,,872,242380
,,,,,,,873,214980
,,,,,,,874,190004
,,,,,,,875,175580
,,,,,,,876,165768
,,,,,,,877,161420
,,,,,,,878,163344
,,,,,,,879,172040
,,,,,,,880,192624
,,,,,,,881,227040
,,,,,,,882,260496
,,,,,,,883,268144
,,,,,,,884,259360
,,,,,,,885,251996
,,,,,,,886,227784
,,,,,,,887,208008
,,,,,,,888,191596
,,,,,,,889,180976
,,,,,,,890,175012
,,,,,,,891,173244
,,,,,,,892,174464
,,,,,,,893,179404
,,,,,,,894,194592
,,,,,,,895,230780
,,,,,,,896,238032
,,,,,,,897,207264
,,,,,,,898,183316
,,,,,,,899,170708
,,,,,,,900,163628
,,,,,,,901,161704
,,,,,,,902,163080
,,,,,,,903,179100
,,,,,,,904,200340
,,,,,,,905,229116
,,,,,,,906,261632
,,,,,,,907,268124
,,,,,,,908,259732
,,,,,,,909,253308
,,,,,,,910,230036
,,,,,,,911,210412
,,,,,,,912,194440
,,,,,,,913,185568
,,,,,,,914,180672
,,,,,,,915,178772
,,,,,,,916,179472
,,,,,,,917,184604
,,,,,,,918,200864
,,,,,,,919,237816
,,,,,,,920,257436
,,,,,,,921,251692
,,,,,,,922,241528
,,,,,,,923,236220
,,,,,,,924,231108
,,,,,,,925,225840
,,,,,,,926,228332
,,,,,,,927,234012
,,,,,,,928,245268
,,,,,,,929,263580
,,,,,,,930,288444
,,,,,,,931,287900
,,,,,,,932,277628
,,,,,,,933,270416
,,,,,,,934,243760
,,,,,,,935,223172
,,,,,,,936,206000
,,,,,,,937,193412
,,,,,,,938,187488
,,,,,,,939,185328
,,,,,,,940,185764
,,,,,,,941,190592
,,,,,,,942,206240
,,,,,,,943,242556
,,,,,,,944,244240
,,,,,,,945,217120
,,,,,,,946,191708
,,,,,,,947,177832
,,,,,,,948,167060
,,,,,,,949,162316
,,,,,,,950,163956
,,,,,,,951,173308
,,,,,,,952,195136
,,,,,,,953,230736
,,,,,,,954,265632
,,,,,,,955,274088
,,,,,,,956,266244
,,,,,,,957,260804
,,,,,,,958,237596
,,,,,,,959,217908
,,,,,,,960,201848
,,,,,,,961,192056
,,,,,,,962,186636
,,,,,,,963,183972
,,,,,,,964,185216
,,,,,,,965,189108
,,,,,,,966,204336
,,,,,,,967,240044
,,,,,,,968,242884
,,,,,,,969,216028
,,,,,,,970,191400
,,,,,,,971,177720
,,,,,,,972,168872
,,,,,,,973,171452
,,,,,,,974,178944
,,,,,,,975,189784
,,,,,,,976,219220
,,,,,,,977,243584
,,,,,,,978,267076
,,,,,,,979,270176
,,,,,,,980,259076
,,,,,,,981,252804
,,,,,,,982,231412
,,,,,,,983,215264
,,,,,,,984,201300
,,,,,,,985,193500
,,,,,,,986,185240
,,,,,,,987,181872
,,,,,,,988,181304
,,,,,,,989,182092
,,,,,,,990,188144
,,,,,,,991,200056
,,,,,,,992,205080
,,,,,,,993,212248
,,,,,,,994,215788
,,,,,,,995,215068
,,,,,,,996,210480
,,,,,,,997,211416
,,,,,,,998,213012
,,,,,,,999,216508
,,,,,,,1000,222716
,,,,,,,1001,235016
,,,,,,,1002,249548
,,,,,,,1003,258420
,,,,,,,1004,255560
,,,,,,,1005,247672
,,,,,,,1006,238688
,,,,,,,1007,230036
,,,,,,,1008,218168
,,,,,,,1009,208620
,,,,,,,1010,201648
,,,,,,,1011,202896
,,,,,,,1012,203396
,,,,,,,1013,203684
,,,,,,,1014,208120
,,,,,,,1015,215088
,,,,,,,1016,206720
,,,,,,,1017,196776
,,,,,,,1018,193388
,,,,,,,1019,196360
,,,,,,,1020,203572
,,,,,,,1021,208796
,,,,,,,1022,199048
,,,,,,,1023,208140
,,,,,,,1024,220772
,,,,,,,1025,238144
,,,,,,,1026,261568
,,,,,,,1027,273696
,,,,,,,1028,275028
,,,,,,,1029,267816
,,,,,,,1030,255932
,,,,,,,1031,238996
,,,,,,,1032,224200
,,,,,,,1033,206480
,,,,,,,1034,199684
,,,,,,,1035,199180
,,,,,,,1036,200208
,,,,,,,1037,204708
,,,,,,,1038,219656
,,,,,,,1039,255340
,,,,,,,1040,256280
,,,,,,,1041,229184
,,,,,,,1042,204316
,,,,,,,1043,190244
,,,,,,,1044,180016
,,,,,,,1045,173680
,,,,,,,1046,174224
,,,,,,,1047,182768
,,,,,,,1048,203332
,,,,,,,1049,238252
,,,,,,,1050,275180
,,,,,,,1051,284732
,,,,,,,1052,277060
,,,,,,,1053,270528
,,,,,,,1054,242296
,,,,,,,1055,219744
,,,,,,,1056,203988
,,,,,,,1057,193936
,,,,,,,1058,185940
,,,,,,,1059,184888
,,,,,,,1060,185456
,,,,,,,1061,189564
,,,,,,,1062,205560
,,,,,,,1063,240568
,,,,,,,1064,254836
,,,,,,,1065,238012
,,,,,,,1066,216576
,,,,,,,1067,209648
,,,,,,,1068,197148
,,,,,,,1069,188628
,,,,,,,1070,182420
,,,,,,,1071,177436
,,,,,,,1072,196972
,,,,,,,1073,232004
,,,,,,,1074,263380
,,,,,,,1075,268996
,,,,,,,1076,258552
,,,,,,,1077,251580
,,,,,,,1078,227284
,,,,,,,1079,207768
,,,,,,,1080,191052
,,,,,,,1081,177940
,,,,,,,1082,173308
,,,,,,,1083,170600
,,,,,,,1084,171340
,,,,,,,1085,173352
,,,,,,,1086,189196
,,,,,,,1087,223828
,,,,,,,1088,240328
,,,,,,,1089,234712
,,,,,,,1090,225208
,,,,,,,1091,219984
,,,,,,,1092,212072
,,,,,,,1093,207964
,,,,,,,1094,209976
,,,,,,,1095,212684
,,,,,,,1096,220488
,,,,,,,1097,240284
,,,,,,,1098,267316
,,,,,,,1099,272124
,,,,,,,1100,261656
,,,,,,,1101,255100
,,,,,,,1102,232964
,,,,,,,1103,214344
,,,,,,,1104,198656
,,,,,,,1105,186464
,,,,,,,1106,181000
,,,,,,,1107,178968
,,,,,,,1108,180892
,,,,,,,1109,185696
,,,,,,,1110,200384
,,,,,,,1111,235412
,,,,,,,1112,256476
,,,,,,,1113,248980
,,,,,,,1114,235912
,,,,,,,1115,232044
,,,,,,,1116,231608
,,,,,,,1117,228180
,,,,,,,1118,236024
,,,,,,,1119,240088
,,,,,,,1120,246884
,,,,,,,1121,259712
,,,,,,,1122,277496
,,,,,,,1123,278764
,,,,,,,1124,268188
,,,,,,,1125,260584
,,,,,,,1126,234252
,,,,,,,1127,213536
,,,,,,,1128,196776
,,,,,,,1129,180868
,,,,,,,1130,173592
,,,,,,,1131,170032
,,,,,,,1132,170096
,,,,,,,1133,173244
,,,,,,,1134,185852
,,,,,,,1135,216532
